startup,label,status
WellGen,2,operating
WellNow Urgent Care Holdings,2,operating
WellRight,2,operating
WellTrackOne,2,operating
Wellbe,2,operating
Wellcentive,2,operating
Wellcore,2,operating
Wellfount,2,operating
Wellframe,2,operating
WellnessFX,2,operating
Wellspring Worldwide,2,operating
Welltok,2,operating
Welspun Energy,2,operating
WemoLab,2,operating
Wentworth Technology,2,operating
Weplay,1,acquired
Wercker,2,operating
Wesabe,2,operating
WestWing,2,operating
Weston Software,2,operating
Wetpaint,1,acquired
Wetradetogether,2,operating
Wevod,2,operating
Wevorce,2,operating
Whale Communications,1,acquired
WhatClinic.com,2,operating
WhatSalon,2,operating
WhatsApp,1,acquired
WhatsNexx,2,operating
Whatser,2,operating
Wheedle,2,operating
Wheego Electric Cars,2,operating
"Wheelwell, Inc.",2,operating
Wheelz,1,acquired
WhenU.com,0,closed
Where,1,acquired
Where I've Been,1,acquired
Wheretoget,2,operating
Whim,2,operating
Whimseybox,2,operating
WhipTail,1,acquired
Whisher,1,acquired
Whisk,2,operating
Whiskey Media,1,acquired
Whisper,2,operating
Whisper Communications,2,operating
Whispering Gibbon,2,operating
Whistle Group,2,operating
Whistle Network,2,operating
White Cheetah,2,operating
White Shoe Media,2,operating
White Sky,2,operating
WhiteCloud Analytics,2,operating
WhiteHat Security,2,operating
Whitetruffle,2,operating
WhoAPI,2,operating
WhoCanHelp.com,2,operating
WhoKnows,2,operating
WhoSay,2,operating
WhoseView.ie,2,operating
Whyteboard,2,operating
WiCastr Limited,2,operating
WiChorus,1,acquired
WiMi5,2,operating
WiNetworks,0,closed
WiOffer,2,operating
WiQuest Communications,2,operating
WiSpry,2,operating
WiTech SpA,2,operating
WiTricity,2,operating
WiWide,2,operating
Wibbitz,2,operating
WibiData,2,operating
Wickr,2,operating
WideOrbit,2,operating
Widemile,1,acquired
Widetronix,2,operating
Widevine Technologies,1,acquired
Widgetbox,2,operating
Widow Games,2,operating
Wiener Games,2,operating
Wifinity Technology,2,operating
Wiggio,1,acquired
WikiMart.ru,2,operating
WikiRealty,2,operating
Wikia,2,operating
Wikimedia Foundation,2,operating
Wikinvest,2,operating
WildTangent,2,operating
Wildcard,2,operating
Wildfang,2,operating
"Wildfire, a division of Google",1,acquired
Wildflower Health,2,operating
WillCall,1,acquired
Wilocity,1,acquired
Wimba,1,acquired
WinLocal,2,operating
WinWeb,2,operating
WindStream Technologies,2,operating
Windeln.de,2,operating
Windlab Systems,2,operating
Windmill Cardiovascular Systems,2,operating
Windowfarms,2,operating
Windsor Circle,2,operating
Windspire Energy (fka Mariah Power),2,operating
Windtronics,2,operating
WineNice,2,operating
WineSimple,2,operating
Winerist,2,operating
Wingz,2,operating
Winkcam,2,operating
Winking Entertainment,2,operating
Winmedical,2,operating
Wintegra,1,acquired
Wipit,2,operating
Wipster,2,operating
WireOver,2,operating
Wirecom Technologies,2,operating
Wireless Environment,2,operating
Wireless Ronin Technologies,2,operating
Wireless Seismic,2,operating
Wirescan,2,operating
Wirkn,2,operating
Wisair,0,closed
Wisegate,2,operating
WiserTogether,2,operating
Wish,2,operating
Wishabi,2,operating
Wishdates,2,operating
Wishpot,1,acquired
Wistia,2,operating
Wistone,2,operating
Wit studio,2,operating
Withings,2,operating
Witsbits,2,operating
Wix,2,operating
Wize,1,acquired
WizeHive,2,operating
Wizeline,2,operating
Wizzgo,0,closed
Wochit,2,operating
Woisio,2,operating
Womai,2,operating
Wombat Security Technologies,2,operating
Wonder Forge,2,operating
Wonder Workshop (Formerly Play-i),2,operating
Wondershare Software,2,operating
Wonderswamp,2,operating
Wonga,2,operating
Wongnai,2,operating
Wonky Star Ltd,2,operating
WooMe,1,acquired
Wooboard.com,2,operating
Woods Hole Oceanographic Institute,2,operating
Wooga,2,operating
Wooshii,2,operating
Woowa Bros,2,operating
Woozworld,2,operating
Woqu.com,2,operating
Worcester Polytechnic Institute,2,operating
WordStream,2,operating
Wordeo,2,operating
Wordlock,2,operating
Wordy,2,operating
Work For Pie,2,operating
Work Market,2,operating
Work4,2,operating
WorkCast,2,operating
WorkFlex Solutions,2,operating
WorkForce Software,2,operating
WorkFusion (previously CrowdComputing Systems),2,operating
WorkHands,2,operating
WorkMeIn,2,operating
WorkProducts,2,operating
WorkSimple,2,operating
Workable,2,operating
Workday,2,operating
Workers On Call,2,operating
Workface,2,operating
Workiva,2,operating
Worklight,1,acquired
Workpop,2,operating
Worksoft,2,operating
Workspot,2,operating
Workstreamer,0,closed
Worktopia,1,acquired
World Business Lenders,2,operating
World Surveillance Group,2,operating
World of Good,2,operating
WorldHeart,2,operating
WorldMate,1,acquired
WorldOne,2,operating
WorldRemit,2,operating
WorldStores,2,operating
WorldWide Biggies,2,operating
WorldWinger,2,operating
Worldly Developments,2,operating
Wormser Energy Solutions,2,operating
Wortal,2,operating
WorthPoint,2,operating
Woto,2,operating
Wound Care Technologies,2,operating
Woven Systems,1,acquired
WowOwow,2,operating
Wowcracy,2,operating
Wowsai,2,operating
Wozityou,2,operating
WrapMail,2,operating
Wrapp,2,operating
Wriggle,2,operating
Wright Therapy Products,2,operating
Wrightspeed,2,operating
Wrike,2,operating
WriteLatex,2,operating
WuXi AppTec,1,acquired
WunderCar Mobility Solutions,2,operating
Wunsch-Brautkleid,2,operating
Wurl,2,operating
Wurldtech,1,acquired
Wyldfire,2,operating
Wyle,2,operating
Wymsee,2,operating
Wynlink,2,operating
Wysada.com,2,operating
Wytec International,2,operating
X-Factor Communications Holdings,2,operating
X1 Technologies,2,operating
X2 Biosystems,2,operating
X2IMPACT,0,closed
X5 Group,2,operating
XAPPmedia,2,operating
XATA,2,operating
XAware,0,closed
XCOR Aerospace,2,operating
XConnect Global Networks,2,operating
XDC,2,operating
XDN/3Crowd Technologies,1,acquired
XDx,2,operating
XING,2,operating
XL Hybrids,2,operating
XLerant,2,operating
XMOS,2,operating
XMPie,1,acquired
XO Group,2,operating
XOS Digital,2,operating
Xactly Corp,2,operating
Xagenic,2,operating
Xamarin,2,operating
Xambala,2,operating
Xangati,2,operating
Xanitos,2,operating
Xanofi,2,operating
Xapo,2,operating
Xceedium,2,operating
Xceive,2,operating
Xceleron (Chapter 11),2,operating
Xcerion,2,operating
Xcovery,2,operating
Xdynia,2,operating
XebiaLabs,2,operating
Xelerated,1,acquired
XenSource,2,operating
Xencor,2,operating
Xendex Holding,2,operating
Xeneta,2,operating
Xenith,2,operating
Xenome,0,closed
Xenon Arc,2,operating
Xercise4less,2,operating
Xerion Advanced Battery,2,operating
Xeris Pharmaceuticals,2,operating
Xero,2,operating
Xeros,2,operating
Xeround,2,operating
Xfire,1,acquired
Xhale,2,operating
Xi3,2,operating
Xiami Music Network,2,operating
Xianguo,2,operating
Xiangya Group,2,operating
Xiaomi,2,operating
Xiaozhu.com,2,operating
Xigen,2,operating
Xignite,2,operating
Xinguodu,2,operating
Xingyun.cn,2,operating
Xiplinx Technologies,2,operating
Xiu.com,2,operating
Xlumena,2,operating
Xobni,1,acquired
Xoft,1,acquired
Xolve,2,operating
Xooker,2,operating
Xoom Corporation,2,operating
Xoopit,1,acquired
"Xora, Inc.",1,acquired
Xplenty,2,operating
Xpliant,1,acquired
Xplore Technologies,2,operating
Xplornet,2,operating
Xplornet Communications,2,operating
Xpreso Software Limited,2,operating
Xquva,2,operating
Xtalic,2,operating
Xtera Communications,2,operating
Xtime,1,acquired
Xtium,2,operating
XtremIO,1,acquired
Xtreme Power,2,operating
XtremeData,2,operating
Xumii,1,acquired
XunLight,2,operating
Xunda Pharmaceutical,2,operating
Xunlei,2,operating
"Xylo, Inc",1,acquired
Xylogenics,2,operating
Xymogen,2,operating
Y Combinator,2,operating
YASA Motors,2,operating
YASSSU,2,operating
YAZUO,2,operating
YCD Multimedia,2,operating
YCharts,2,operating
YES.TAP,2,operating
YEVVO,2,operating
YOGASMOGA,2,operating
YOGITECH,2,operating
YOHO,2,operating
YPX Cayman Holdings,2,operating
YPlan,2,operating
YYzhaoche,2,operating
YaData,1,acquired
YaKlass,2,operating
YaSabe,2,operating
Yabbly,2,operating
Yagantec,2,operating
Yahoo!,2,operating
Yamisee,0,closed
Yammer,1,acquired
Yanado,2,operating
Yangaroo,2,operating
Yap,1,acquired
YapStone,2,operating
Yapert,2,operating
Yaphie,2,operating
Yapp,2,operating
Yapp Media,2,operating
Yappn,2,operating
Yapta,2,operating
Yardbarker Network,1,acquired
Yashi,2,operating
Yasmo,0,closed
Yast,2,operating
Yatango Mobile,2,operating
Yatown,0,closed
Yatra,2,operating
Yaupon Therapeutics,2,operating
Ybrain,2,operating
Ybrant Digital,2,operating
YeHive,2,operating
Yeapoo,2,operating
Year Up,2,operating
Yebhi,2,operating
Yedda,1,acquired
YeePay,2,operating
Yeelink,2,operating
Yeelion,2,operating
Yek Mobile,2,operating
YellowDog Media,0,closed
YellowKorner,2,operating
YellowPepper,2,operating
Yelp,2,operating
Yemeksepeti,2,operating
Yerdle,2,operating
YesVideo,2,operating
Yesmywine,2,operating
Yesware,2,operating
Yext,2,operating
Yi Ji Electrical Appliance,2,operating
Yicha Online,2,operating
Yieldbot,2,operating
Yieldex,2,operating
Yieldmo,2,operating
Yieldr,2,operating
"Yiftee, Inc.",2,operating
Yik Yak,2,operating
Yingying Licai,2,operating
Yipit,2,operating
Ymagis,2,operating
Yodh Power and Technologies Group Limited,2,operating
Yodle,2,operating
Yodlee,2,operating
Yodo1,2,operating
YogaTrail,2,operating
Yoggie Security Systems,1,acquired
Yogiyo,2,operating
Yohobuy,2,operating
Yoka,2,operating
Yola,2,operating
YongChe,2,operating
YooLotto,2,operating
Yooli,2,operating
Yoono,2,operating
Yoox Group,2,operating
Yotpo,2,operating
YottaMark,2,operating
Yottaa,2,operating
YouAppi,2,operating
YouAre.TV,2,operating
YouBeauty,2,operating
YouDocs Beauty,2,operating
YouEye,2,operating
YouLicense,2,operating
YouMail,2,operating
YouPic,2,operating
YouRenew,2,operating
YouScience,2,operating
YouTube,1,acquired
Youbei Game,2,operating
Youbetme,2,operating
Youku,2,operating
Your Tribute,2,operating
Your.MD,2,operating
YourPOV.TV,2,operating
YourSports,2,operating
Youxigu,2,operating
Yoyi Media,2,operating
Yoyo,2,operating
YuMe,2,operating
Yuanpei Translation,2,operating
Yuantiku,2,operating
Yuepu Sifang,2,operating
Yumit,2,operating
Yummly,2,operating
Yunzhilian Network Science and Technology Co. ltd,2,operating
Yurbuds,1,acquired
Yushino,2,operating
Yvolver,2,operating
Z Plane,2,operating
Z2,2,operating
Z80 Labs Technology Incubator,2,operating
ZAF Energy Systems,2,operating
ZALORA,2,operating
ZAP Group,2,operating
ZAPITANO,2,operating
ZBD Displays,2,operating
ZEEF.com,2,operating
ZEFR,2,operating
ZENN Motor,2,operating
ZIIBRA,2,operating
ZOZI,2,operating
ZPower,2,operating
ZS Genetics,2,operating
ZS Pharma,2,operating
ZYB,1,acquired
ZYOMYX,2,operating
Zaarly,2,operating
Zacharon Pharmaceuticals,1,acquired
Zadara Storage,2,operating
Zafgen,2,operating
Zafin,2,operating
Zagster,2,operating
Zairge,2,operating
Zalando,2,operating
Zanbato,2,operating
Zango,0,closed
Zannel,1,acquired
Zapa,2,operating
Zapier,2,operating
Zaplox,2,operating
ZappRx,2,operating
Zappos,1,acquired
Zapproved,2,operating
ZappyLab,2,operating
Zapstitch,2,operating
Zarbee's,2,operating
Zarfo,2,operating
Zase,2,operating
Zattikka,0,closed
Zave Networks,1,acquired
Zawatt,2,operating
Zayante,1,acquired
Zazom,2,operating
Zazoo,2,operating
Zazzle,2,operating
Zbird,2,operating
Ze Frank Games,2,operating
ZeaChem,2,operating
Zealify,2,operating
Zebit,2,operating
Zebra Imaging,2,operating
Zecco,2,operating
Zecter,1,acquired
ZeeSofts,2,operating
ZeeWhere,2,operating
Zeebo,2,operating
Zeenoh,2,operating
Zeligsoft,2,operating
Zelos Therapeutics,2,operating
Zelosport,2,operating
Zeltiq Aesthetics,2,operating
Zemanta,2,operating
Zen Planner,2,operating
Zen99,2,operating
ZenCard,2,operating
ZenMate,2,operating
ZenPayroll,2,operating
ZenSuite,2,operating
Zencoder,1,acquired
Zend Technologies,2,operating
Zendesk,2,operating
Zendrive,2,operating
Zenefits,2,operating
ZeniMax,2,operating
Zenith Epigenetics,2,operating
Zeno Corporation,2,operating
Zenops,2,operating
Zenoss,2,operating
Zenovia Digital Exchange,2,operating
Zenph,2,operating
Zenph Sound Innovations,0,closed
Zenprise,1,acquired
Zenput,2,operating
Zentila,2,operating
Zentrick,2,operating
Zenverge,2,operating
Zeo,0,closed
Zephyr Health,2,operating
Zephyr Solutions,2,operating
Zephyr Technology,2,operating
Zephyrus Biosciences,2,operating
Zeptor,2,operating
Zerista,2,operating
Zero Motorcycles,2,operating
ZeroFOX,2,operating
ZeroG Wireless,1,acquired
ZeroMail,2,operating
ZeroPaper S/A,2,operating
ZeroTurnaround,2,operating
ZeroVM,1,acquired
Zerply,2,operating
Zerto,2,operating
Zervant,2,operating
Zerve,2,operating
ZestFinance,2,operating
Zesty,2,operating
Zet Universe,2,operating
ZetaRx Biosciences,2,operating
ZetrOZ,2,operating
Zetta.net,2,operating
Zettics,2,operating
Zeugma Systems,0,closed
Zeuss,2,operating
Zevez Corporation,2,operating
Zhanzuo,0,closed
Zhaogang,2,operating
Zhihu,2,operating
Zhilian Zhaopin,2,operating
Zhitu,2,operating
ZhongSou,2,operating
Zhongheedu,2,operating
Zhou Heiya,2,operating
Ziarco,2,operating
Ziarco Pharma,2,operating
Ziegler,2,operating
Zift Solutions,2,operating
Ziften Technologies,2,operating
Zigabid,2,operating
Zigmo,2,operating
Zignal Labs,2,operating
Ziliko,0,closed
Zilker Labs,0,closed
Zilliant,2,operating
ZillionTV,0,closed
Zillow,2,operating
Zimory,2,operating
Zimplistic,2,operating
Zin.gl,0,closed
Zinch,1,acquired
Zindigo,2,operating
Zing Systems,1,acquired
Zinio,2,operating
Zinwave,1,acquired
ZipList,1,acquired
ZipMatch,2,operating
ZipZap,2,operating
Zipcar,1,acquired
Zipit Wireless,2,operating
Zipline Medical,2,operating
Ziplocal,1,acquired
Zipmark,2,operating
Zipments,2,operating
Zipnosis,2,operating
Zipongo,2,operating
Zipscene,2,operating
Ziptask,2,operating
Ziptr,0,closed
Ziptronix,2,operating
Ziqitza Health Care,2,operating
Zirtual,2,operating
Zivame.com,2,operating
Zivity,2,operating
Zizerones,2,operating
Zmags,2,operating
Zmanda,1,acquired
ZocDoc,2,operating
Zodio,2,operating
ZoeMob,2,operating
Zogenix,2,operating
Zola,2,operating
Zolo Technologies,2,operating
Zolvers,2,operating
Zonare Medical Systems,1,acquired
Zoobean,2,operating
Zoom,2,operating
ZoomCar India,2,operating
ZoomSafer,1,acquired
ZoomSystems,2,operating
Zoomdata,2,operating
Zoomin.com,2,operating
Zoomingo,2,operating
Zoomorama,0,closed
ZoopShop,2,operating
Zoopla,2,operating
Zoosk,2,operating
Zoove,1,acquired
Zooz Mobile Ltd.,2,operating
Zopa,2,operating
Zopim,1,acquired
Zorap,0,closed
Zosano Pharma,2,operating
Zounds,2,operating
Ztail,0,closed
Zuberance,2,operating
Zubie,2,operating
Zuga Medical,2,operating
Zula,2,operating
Zuldi,2,operating
Zuli,2,operating
Zulu,2,operating
Zumbl,2,operating
Zumbox,2,operating
Zume Life,0,closed
Zumigo,2,operating
Zumper,2,operating
Zuora,2,operating
Zuppler,2,operating
Zurex Pharma,2,operating
Zvents,1,acquired
Zvooq,2,operating
Zyante,2,operating
Zyga,2,operating
Zyken - NightCove,1,acquired
Zyme Solutions,2,operating
Zymetis,0,closed
Zymeworks,2,operating
Zyncro,2,operating
Zynga,2,operating
Zynstra,2,operating
Zyraz Technology,0,closed
Zyrra,2,operating
Zzzzapp Wireless ltd.,2,operating
[x+1],2,operating
aCommerce,2,operating
aCon,2,operating
aDealio,2,operating
aPriori Technologies,2,operating
aSmallWorld,2,operating
aTyr Pharma,2,operating
aVinci Media,2,operating
aWhere,2,operating
aaTag,2,operating
about.me,2,operating
activ8 Intelligence,2,operating
adBrite,1,acquired
adFreeq,2,operating
adicate timeads,0,closed
adjust,2,operating
admetricks,2,operating
adsquare,2,operating
afterBOT,2,operating
agreement24 avtal24,2,operating
aiHit,2,operating
aihuishou,2,operating
aioTV Inc.,2,operating
aisle411,2,operating
alive.cn,2,operating
allGreenup,2,operating
amSTATZ,2,operating
amazingtunes,2,operating
anfix,2,operating
angelMD,2,operating
angelcam,2,operating
appAttach,2,operating
appEatIT,2,operating
appMobi,2,operating
appbackr,2,operating
appsFreedom,2,operating
appssavvy,2,operating
arGEN-X,2,operating
arcbazar.com,2,operating
archify,0,closed
authorGEN,2,operating
autoGraph,2,operating
awe.sm,1,acquired
azeti Networks,2,operating
bCODE,2,operating
bContext,2,operating
bSafe,2,operating
bVisual,2,operating
babbel,2,operating
babberly,2,operating
backstitch,2,operating
baimos technologies,2,operating
baixing.com,2,operating
barter.li,2,operating
basno,2,operating
batterii,2,operating
be2,2,operating
beModel,2,operating
behaview,2,operating
betaworks,2,operating
bettermarks,2,operating
biNu,2,operating
bideo.com,2,operating
bitFlyer,2,operating
bizHive,2,operating
bizk.it,2,operating
blinkbox music,2,operating
blueKiwi,1,acquired
bluebird bio,2,operating
boaconsulta.com,2,operating
boo-box,2,operating
boomtrain,2,operating
bop.fm,2,operating
bounce.io,2,operating
bright box,0,closed
britebill,2,operating
burrp!,2,operating
buuteeq,2,operating
byUs,2,operating
byyd,2,operating
c-LEcta,2,operating
c8apps,2,operating
cFares,2,operating
cPacket Networks,2,operating
cVidya,2,operating
cafegive,2,operating
carpooling.com,2,operating
centrose,2,operating
cicayda,2,operating
citibuddies,2,operating
citiservi,2,operating
citysocializer,2,operating
clickworker GmbH,2,operating
clipsync,0,closed
clypd,2,operating
coJuvo,2,operating
coUrbanize,2,operating
code-laboration,0,closed
comScore,2,operating
combionic,2,operating
commercetools,1,acquired
conXt,2,operating
coresystems,2,operating
cortical.io,2,operating
cottonTracks,2,operating
cuaQea,2,operating
cube19,2,operating
cycleWood Solutions,2,operating
dBMEDx,2,operating
dMetrics,2,operating
dax Asparna,2,operating
daysoft,2,operating
dbTwang,2,operating
dcBLOX Inc.,2,operating
ddmap.com,2,operating
deCarta,2,operating
deltaDNA,2,operating
deviantART,2,operating
devsisters,2,operating
diaDexus,2,operating
ditlo,2,operating
dloHaiti,2,operating
docTrackr,1,acquired
doggyloot,2,operating
dondeEsta,2,operating
doo,2,operating
dotCloud,1,acquired
